Day,S,E,I,R
396,3295,335,748,15622
397,3311,318,752,15619
398,3298,328,746,15628
399,3316,330,712,15642
400,3318,330,728,15624
401,3336,321,711,15632
402,3329,347,694,15630
403,3350,339,693,15618
404,3359,337,690,15614
405,3397,317,686,15600
406,3405,306,693,15596
407,3423,302,696,15579
408,3433,294,684,15589
409,3452,274,678,15596
410,3466,293,671,15570
411,3467,292,692,15549
412,3485,278,674,15563
413,3485,280,652,15583
414,3499,270,656,15575
415,3514,274,652,15560
416,3528,275,655,15542
417,3554,289,632,15525
418,3567,291,636,15506
419,3573,285,641,15501
420,3576,317,616,15491
421,3576,308,642,15474
422,3590,294,640,15476
423,3618,299,617,15466
424,3637,288,609,15466
425,3631,318,579,15472
426,3645,309,582,15464
427,3681,305,572,15442
428,3704,285,564,15447
429,3698,279,575,15448
430,3714,267,584,15435
431,3731,263,579,15427
432,3739,276,563,15422
433,3746,271,577,15406
434,3760,290,553,15397
435,3781,278,538,15403
436,3794,281,552,15373
437,3798,299,541,15362
438,3821,290,557,15332
439,3823,307,566,15304
440,3822,310,572,15296
441,3838,292,568,15302
442,3852,273,566,15309
443,3861,275,574,15290
444,3861,288,570,15281
445,3869,322,567,15242
446,3873,313,573,15241
447,3883,301,584,15232
448,3891,285,589,15235
449,3901,301,579,15219
450,3932,286,587,15195
451,3948,292,575,15185
452,3949,310,581,15160
453,3953,332,559,15156
454,3977,323,578,15122
455,3979,333,588,15100
456,3999,321,618,15062
457,4009,302,633,15056
458,3968,350,611,15071
459,3955,343,635,15067
460,3952,355,624,15069
461,3948,341,632,15079
462,3936,361,636,15067
463,3938,331,665,15066
464,3939,336,656,15069
465,3914,347,677,15062
466,3888,348,709,15055
467,3897,344,693,15066
468,3854,354,714,15078
469,3813,383,724,15080
470,3786,378,739,15097
471,3784,377,761,15078
472,3757,395,763,15085
473,3739,411,748,15102
474,3727,396,756,15121
475,3705,395,756,15144
476,3703,400,754,15143
477,3662,398,741,15199
478,3637,389,749,15225
479,3647,380,756,15217
480,3625,385,766,15224
481,3572,391,793,15244
482,3561,392,785,15262
483,3581,358,792,15269
484,3581,336,798,15285
485,3569,343,763,15325
486,3549,374,740,15337
487,3533,365,730,15372
488,3519,370,724,15387
489,3503,372,727,15398
490,3500,357,756,15387
491,3495,366,775,15364
492,3483,370,757,15390
493,3455,362,775,15408
494,3445,367,754,15434
495,3432,374,766,15428
496,3425,363,779,15433
497,3417,368,785,15430
498,3409,369,776,15446
499,3406,366,769,15459
500,3403,345,782,15470
501,3386,352,749,15513
502,3395,330,747,15528
503,3397,330,769,15504
504,3389,349,747,15515
505,3381,331,758,15530
506,3393,344,724,15539
507,3383,348,721,15548
508,3375,355,726,15544
509,3384,350,722,15544
510,3388,349,706,15557
511,3398,344,697,15561
512,3434,311,698,15557
513,3450,316,682,15552
514,3448,318,673,15561
515,3472,324,643,15561
516,3477,318,642,15563
517,3477,301,664,15558
518,3487,287,676,15550
519,3504,296,653,15547
520,3500,321,646,15533
521,3474,335,635,15556
522,3476,334,643,15547
523,3488,310,656,15546
524,3511,291,652,15546
525,3544,290,642,15524
526,3551,296,651,15502
527,3547,299,649,15505
528,3565,305,627,15503
529,3573,308,632,15487
530,3572,314,640,15474
531,3571,311,648,15470
532,3594,309,627,15470
533,3586,342,622,15450
534,3602,311,640,15447
535,3608,297,656,15439
536,3606,310,650,15434
537,3594,332,635,15439
538,3589,325,663,15423
539,3578,324,661,15437
540,3582,336,641,15441
541,3564,337,655,15444
542,3596,319,667,15418
543,3596,314,666,15424
544,3599,314,669,15418
545,3597,314,665,15424
546,3581,346,651,15422
547,3591,326,666,15417
548,3592,300,661,15447
549,3610,300,649,15441
550,3624,293,650,15433
551,3617,314,629,15440
552,3591,316,617,15476
553,3598,308,613,15481
554,3611,298,620,15471
555,3616,302,615,15467
556,3634,287,603,15476
557,3619,297,594,15490
558,3615,309,594,15482
559,3652,294,604,15450
560,3678,291,609,15422
561,3704,298,595,15403
562,3710,308,587,15395
563,3732,279,600,15389
564,3745,283,600,15372
565,3777,269,618,15336
566,3800,278,602,15320
567,3810,292,596,15302
568,3803,300,596,15301
569,3780,319,587,15314
570,3794,321,586,15299
571,3825,311,586,15278
572,3845,307,580,15268
573,3863,315,567,15255
574,3863,325,559,15253
575,3879,299,580,15242
576,3895,298,585,15222
577,3901,304,587,15208
578,3884,318,595,15203
579,3879,322,622,15177
580,3882,347,617,15154
581,3906,317,632,15145
582,3917,317,634,15132
583,3900,330,634,15136
584,3910,326,640,15124
585,3932,312,655,15101
586,3931,323,653,15093
587,3922,330,649,15099
588,3921,315,668,15096
589,3889,321,685,15105
590,3888,315,678,15119
591,3873,355,653,15119
592,3858,350,657,15135
593,3841,363,664,15132
594,3850,341,693,15116
595,3857,328,713,15102
596,3839,336,726,15099
597,3835,352,730,15083
598,3818,364,709,15109
599,3794,373,711,15122
600,3795,354,746,15105
601,3780,383,718,15119
602,3790,370,734,15106
603,3769,384,721,15126
604,3762,378,729,15131
605,3737,385,756,15122
606,3740,382,759,15119
607,3721,398,764,15117
608,3722,395,759,15124
609,3745,352,780,15123
610,3757,354,780,15109
611,3726,363,764,15147
612,3727,361,752,15160
613,3710,373,766,15151
614,3688,370,790,15152
615,3675,388,782,15155
616,3657,401,781,15161
617,3653,392,802,15153
618,3654,389,802,15155
619,3649,402,778,15171
620,3648,408,771,15173
621,3620,393,792,15195
622,3642,369,803,15186
623,3624,390,789,15197
624,3617,396,784,15203
625,3602,388,804,15206
626,3591,398,804,15207
627,3571,403,804,15222
628,3535,413,801,15251
629,3516,409,809,15266
630,3528,388,816,15268
631,3514,389,811,15286
632,3506,368,810,15316
633,3522,362,788,15328
634,3506,386,758,15350
635,3515,365,771,15349
636,3498,368,745,15389
637,3506,352,749,15393
638,3518,328,761,15393
639,3520,335,732,15413
640,3521,344,732,15403
641,3549,329,719,15403
642,3548,342,723,15387
643,3563,324,716,15397
644,3586,320,716,15378
645,3591,329,716,15364
646,3568,363,707,15362
647,3551,343,731,15375
648,3573,331,738,15358
649,3532,347,721,15400
650,3561,317,719,15403
651,3603,294,727,15376
652,3612,297,726,15365
653,3606,298,727,15369
654,3602,319,711,15368
655,3621,312,707,15360
656,3620,326,669,15385
657,3651,324,659,15366
658,3663,333,650,15354
659,3662,354,657,15327
660,3660,357,646,15337
661,3658,347,666,15329
662,3663,345,685,15307
663,3662,339,705,15294
664,3654,344,711,15291
665,3634,356,713,15297
666,3639,349,722,15290
667,3639,347,727,15287
668,3640,341,709,15310
669,3617,364,729,15290
670,3652,351,730,15267
671,3664,343,726,15267
672,3637,351,723,15289
673,3637,364,706,15293
674,3624,343,717,15316
675,3625,345,705,15325
676,3632,325,751,15292
677,3630,343,743,15284
678,3636,360,730,15274
679,3647,351,712,15290
680,3651,379,697,15273
681,3657,364,698,15281
682,3648,378,695,15279
683,3615,393,700,15292
684,3631,400,687,15282
685,3640,394,716,15250
686,3643,370,732,15255
687,3626,379,735,15260
688,3624,390,721,15265
689,3624,381,736,15259
690,3616,375,722,15287
691,3584,384,726,15306
692,3596,387,733,15284
693,3583,393,735,15289
694,3605,361,752,15282
695,3582,367,793,15258
696,3556,383,772,15289
697,3572,363,795,15270
698,3574,381,782,15263
699,3550,391,778,15281
700,3564,356,778,15302
701,3579,371,763,15287
702,3600,344,783,15273
703,3590,352,758,15300
704,3595,338,772,15295
705,3582,340,771,15307
706,3564,344,775,15317
707,3564,366,761,15309
708,3548,372,754,15326
709,3547,372,750,15331
710,3544,350,760,15346
711,3536,347,750,15367
712,3505,356,747,15392
713,3504,354,756,15386
714,3513,352,741,15394
715,3534,339,740,15387
716,3532,343,740,15385
717,3532,354,713,15401
718,3527,358,721,15394
719,3550,367,721,15362
720,3543,380,709,15368
721,3533,390,711,15366
722,3528,378,722,15372
723,3511,376,707,15406
724,3514,355,720,15411
725,3484,361,711,15444
726,3510,334,712,15444
727,3505,355,689,15451
728,3493,352,703,15452
729,3516,314,717,15453
